book_id;publication_year;availability
104671;2017;FALSE
104672;2011;TRUE
104673;2008;TRUE
104674;2016;TRUE
104675;2015;TRUE
104676;1997;TRUE
104677;2015;TRUE
104678;2008;TRUE
104678;2008;FALSE
104679;2014;TRUE
104680;2013;TRUE
104680;2013;FALSE
104681;2016;FALSE
104682;1996;TRUE
104683;1912;FALSE
104684;1998;TRUE
104685;2016;FALSE
104686;2013;TRUE
104686;2013;TRUE
104687;2008;TRUE
104688;2017;TRUE
104689;2015;FALSE
104690;2016;FALSE
104691;2006;FALSE
104692;2017;FALSE
104693;2016;FALSE
104693;2016;TRUE
104694;2012;FALSE
104695;2000;FALSE
104696;1959;TRUE
104697;2013;TRUE
104698;1970;TRUE
104699;2013;TRUE
104700;2016;TRUE
104701;2017;TRUE
104702;2000;TRUE
104703;2015;TRUE
104703;2015;TRUE
104703;2015;TRUE
104703;2015;TRUE
104703;2015;FALSE
104704;2015;TRUE
104705;2006;TRUE
104706;2009;FALSE
104707;2009;FALSE
104708;2010;FALSE
104709;2017;FALSE
104710;2012;FALSE
104711;2014;TRUE
104712;2011;TRUE
104713;2014;TRUE
104714;2015;FALSE
104715;1954;TRUE
104716;2017;FALSE
104717;2016;TRUE
104717;2016;FALSE
104718;2013;TRUE
104719;2012;TRUE
104720;1987;FALSE
104721;2017;FALSE
104722;2010;FALSE
104723;2012;TRUE
104724;2014;FALSE
104725;2006;TRUE
104726;2016;FALSE
104727;2013;FALSE
104728;2010;FALSE
104729;2005;TRUE
104730;2014;TRUE
104731;2013;FALSE
104731;2013;FALSE
104731;2013;FALSE
104731;2013;FALSE
104732;2007;FALSE
104733;2010;TRUE
104734;1974;TRUE
104735;2015;TRUE
104736;2015;FALSE
104737;2008;TRUE
104738;1966;TRUE
104739;2016;TRUE
104740;2009;FALSE
104741;2004;TRUE
104742;1989;TRUE
104743;2013;FALSE
104744;2017;TRUE
104745;2002;FALSE
104746;2012;FALSE
104747;2012;FALSE
104748;2013;FALSE
104749;2014;FALSE
104750;1997;TRUE
104751;2013;TRUE
104752;2017;TRUE
104753;2015;FALSE
104754;2015;FALSE
104755;2013;FALSE
104756;1998;FALSE
104757;2013;TRUE
104758;1930;FALSE
104759;2016;FALSE
104760;2013;FALSE
104760;2013;FALSE
104761;1978;FALSE
104762;1965;TRUE
104763;1999;FALSE
104764;1994;TRUE
104765;2014;TRUE
104766;2015;FALSE
104766;2015;FALSE
104767;2016;TRUE
104768;2008;FALSE
104769;2011;TRUE
104770;2013;TRUE
104771;2004;TRUE
104772;2011;TRUE
104773;2009;FALSE
104774;2003;FALSE
104775;2015;FALSE
104776;2008;TRUE
104777;2016;FALSE
104778;1978;TRUE
104779;2014;FALSE
104780;2014;TRUE
104781;1998;TRUE
104782;2017;FALSE
104783;1996;TRUE
104784;2008;FALSE
104785;1997;FALSE
104786;2003;FALSE
104786;2003;TRUE
104787;2017;TRUE
104788;1997;FALSE
104789;2005;FALSE
104790;2002;TRUE
104791;2012;TRUE
104792;2015;FALSE
104793;2005;FALSE
104794;2007;TRUE
104795;2015;FALSE
104796;2008;TRUE
104797;2013;FALSE
104798;2017;TRUE
104798;2017;FALSE
104799;2000;TRUE
104800;2013;FALSE
104801;2014;TRUE
104802;2014;TRUE
104803;2016;TRUE
104804;2009;FALSE
104805;2014;TRUE
104806;1990;TRUE
104807;2013;TRUE
104808;2014;FALSE
104809;2013;TRUE
104810;2005;FALSE
104811;2014;FALSE
104812;2003;TRUE
104813;2009;TRUE
104814;2008;TRUE
104815;2014;FALSE
104816;2005;FALSE
104816;2005;TRUE
104817;2012;TRUE
104818;2009;FALSE
104819;2007;TRUE
104820;2013;TRUE
104821;2017;FALSE
104822;2009;TRUE
104823;1997;TRUE
104824;2000;FALSE
104825;2016;TRUE
104826;1952;TRUE
104827;2015;TRUE
104828;2009;FALSE
104828;2009;TRUE
104829;1999;FALSE
104829;1999;FALSE
104830;1978;FALSE
104831;1986;TRUE
104831;1986;TRUE
104831;1986;FALSE
104832;2014;TRUE
104832;2014;TRUE
104833;2012;FALSE
104834;2013;TRUE
104835;2007;TRUE
104836;2012;TRUE
104837;2002;FALSE
104838;2013;FALSE
104839;2005;FALSE
104840;2015;FALSE
104841;2017;TRUE
104842;2016;TRUE
104843;2016;FALSE
104844;2016;TRUE
104845;2016;TRUE
104846;2012;TRUE
104847;2017;FALSE
104848;2011;FALSE
104848;2011;TRUE
104849;2006;TRUE
104850;1995;TRUE
104851;2010;TRUE
104852;2015;FALSE
104853;1995;TRUE
104854;2015;FALSE
104855;2016;TRUE
104856;1996;FALSE
104857;1977;TRUE
104858;2011;FALSE
104858;2011;TRUE
104859;2007;FALSE
104860;2000;TRUE
104861;2016;FALSE
104862;2012;TRUE
104863;2010;FALSE
104864;1955;FALSE
104865;2011;TRUE
104865;2011;FALSE
104865;2011;FALSE
104866;1990;TRUE
104867;1907;FALSE
104868;2010;FALSE
104869;2012;TRUE
104870;1987;TRUE
104871;2015;TRUE
104872;2012;FALSE
104873;2015;FALSE
104874;1982;TRUE
104875;2012;FALSE
104876;2002;TRUE
104877;2010;TRUE
104878;2015;FALSE
104879;2015;FALSE
104879;2015;TRUE
104880;2009;TRUE
104881;2012;FALSE
104881;2012;TRUE
104882;2010;TRUE
104883;2016;TRUE
104884;2013;FALSE
104885;2007;TRUE
104886;2016;FALSE
104887;2014;FALSE
104887;2014;TRUE
104888;1982;TRUE
104889;2008;TRUE
104890;2017;TRUE
104891;1987;TRUE
104892;2001;FALSE
104893;2006;TRUE
104894;1932;TRUE
104895;2014;TRUE
104896;2016;TRUE
104897;1982;FALSE
104898;2015;TRUE
104899;2010;TRUE
104900;1971;FALSE
104901;2012;TRUE
104902;1971;TRUE
104903;2014;FALSE
104904;1902;TRUE
104905;2013;FALSE
104906;2015;FALSE
104907;2013;FALSE
104908;2013;FALSE
104909;2013;TRUE
104910;2016;FALSE
104910;2016;FALSE
104911;2015;FALSE
104912;2015;TRUE
104913;2016;TRUE
104914;2011;FALSE
104915;2016;TRUE
104916;2003;TRUE
104917;2013;FALSE
104918;2015;TRUE
104919;2016;FALSE
104920;2008;TRUE
104921;2014;FALSE
104922;2013;FALSE
104923;2017;TRUE
104923;2017;FALSE
104924;2015;FALSE
104924;2015;TRUE
104925;2008;FALSE
104926;2007;TRUE
104927;2014;TRUE
104928;2011;FALSE
104929;2007;FALSE
104930;2016;TRUE
104931;2013;FALSE
104932;1983;TRUE
104933;2017;TRUE
104934;2015;TRUE
104935;1997;TRUE
104935;1997;FALSE
104936;2014;TRUE
104937;2007;FALSE
104938;2017;TRUE
104939;1992;TRUE
104940;2015;TRUE
104941;2004;TRUE
104942;2013;FALSE
104943;1988;FALSE
104944;2014;FALSE
104945;2009;TRUE
104946;2015;FALSE
104947;2016;FALSE
104948;2013;FALSE
104949;2014;FALSE
104950;2017;FALSE
104951;2016;FALSE
104952;2015;TRUE
104953;2009;TRUE
104954;2004;FALSE
104955;2001;FALSE
104956;2015;FALSE
104957;2014;FALSE
104957;2014;FALSE
104958;2016;FALSE
104959;1995;FALSE
104960;2007;FALSE
104961;2002;TRUE
104962;2014;FALSE
104963;1923;TRUE
104964;2011;FALSE
104964;2011;FALSE
104965;2007;TRUE
104966;2005;FALSE
104967;2016;TRUE
104968;2011;TRUE
104969;1970;TRUE
104970;2013;FALSE
104970;2013;FALSE
104971;2015;TRUE
104972;1998;TRUE
104973;1974;TRUE
104974;2015;TRUE
104974;2015;FALSE
104975;2011;FALSE
104976;2006;TRUE
104977;2004;FALSE
104978;2017;TRUE
104979;2015;FALSE
104980;2012;TRUE
104981;2006;FALSE
104982;1997;FALSE
104983;2013;TRUE
104984;2014;TRUE
104985;2013;FALSE
104986;2011;TRUE
104986;2011;TRUE
104987;2016;TRUE
104988;2012;FALSE
104989;2016;FALSE
104990;2015;TRUE
104991;2016;TRUE
104992;1966;FALSE
104993;2013;TRUE
104994;2016;TRUE
104995;2016;TRUE
104996;2014;FALSE
104997;1945;TRUE
104998;2005;TRUE
104999;2017;FALSE
105000;2000;FALSE
105001;1966;FALSE
105002;2016;TRUE
105002;2016;TRUE
105003;2015;TRUE
105004;2016;FALSE
105005;2014;FALSE
105006;2012;TRUE
105007;1976;FALSE
105008;2017;FALSE
105009;1996;TRUE
105010;1888;TRUE
105010;1888;FALSE
105010;1888;FALSE
105010;1888;TRUE
105010;1888;TRUE
105011;2008;FALSE
105012;2017;TRUE
105012;2017;FALSE
105013;2012;FALSE
105014;2011;FALSE
105015;2015;TRUE
105016;2016;TRUE
105017;2017;FALSE
105018;1974;FALSE
105019;2013;TRUE
105020;2010;FALSE
105020;2010;FALSE
105021;1971;FALSE
105022;2017;FALSE
105023;2008;TRUE
105024;2007;FALSE
105025;2004;FALSE
105026;2011;TRUE
105027;1991;FALSE
105028;2014;FALSE
105029;2017;TRUE
105030;1993;FALSE
105031;2012;TRUE
105032;1986;TRUE
105033;2008;TRUE
105034;2014;FALSE
105035;2016;TRUE
105036;2016;FALSE
105037;2011;TRUE
105038;2016;TRUE
105039;1985;FALSE
105040;1945;TRUE
105041;2017;TRUE
105042;1954;TRUE
105043;2011;TRUE
105044;1988;TRUE
105045;2016;FALSE
105046;2008;TRUE
105047;2016;FALSE
105048;2006;TRUE
105049;2008;TRUE
105050;2011;FALSE
105051;2012;TRUE
105052;2002;FALSE
105053;2013;FALSE
105054;2002;FALSE
105055;2013;TRUE
105056;2016;FALSE
105057;2013;TRUE
105057;2013;FALSE
105058;1988;FALSE
105059;2011;FALSE
105059;2011;FALSE
105060;2009;TRUE
105061;1999;TRUE
105062;1965;TRUE
105063;2012;TRUE
105064;2012;FALSE
105065;1998;FALSE
105066;2014;TRUE
105067;1976;FALSE
105068;2017;TRUE
105069;2011;FALSE
105070;2006;FALSE
105071;2013;TRUE
105072;1993;TRUE
105073;2015;FALSE
105074;2010;FALSE
105075;2017;TRUE
105076;2013;TRUE
105076;2013;FALSE
105077;2016;TRUE
105078;1984;TRUE
105079;1997;FALSE
105080;1973;FALSE
105081;2011;TRUE
105082;2015;FALSE
105082;2015;TRUE
105083;2013;TRUE
105084;2009;TRUE
105085;2016;TRUE
105086;2006;FALSE
105087;2016;FALSE
105088;2004;TRUE
105088;2004;TRUE
105089;2014;TRUE
105090;2009;FALSE
105091;2017;FALSE
105092;1992;TRUE
105092;1992;FALSE
105093;2007;FALSE
105093;2007;TRUE
105093;2007;FALSE
105094;2012;FALSE
105094;2012;TRUE
105094;2012;FALSE
105094;2012;TRUE
105095;1942;TRUE
105096;2013;FALSE
105097;2015;FALSE
105098;1969;FALSE
105099;2015;FALSE
105100;2010;FALSE
105101;2016;TRUE
105102;1930;TRUE
105103;2016;TRUE
105103;2016;TRUE
105104;1981;FALSE
105104;1981;FALSE
105105;2017;TRUE
105106;2016;TRUE
105107;2017;TRUE
105108;2013;TRUE
105109;2016;FALSE
105110;2017;TRUE
105111;2012;TRUE
105112;2015;FALSE
105113;2014;TRUE
105114;1973;TRUE
105115;2015;FALSE
105116;2014;TRUE
105117;1998;FALSE
105118;2016;FALSE
105119;2007;TRUE
105120;1994;FALSE
105121;2000;FALSE
105121;2000;TRUE
105122;1927;TRUE
105123;2016;FALSE
105124;2017;FALSE
105125;1997;FALSE
105126;2012;FALSE
105127;2015;FALSE
105128;2009;TRUE
105129;2016;FALSE
105129;2016;TRUE
105130;2015;FALSE
105131;2012;FALSE
105132;2011;TRUE
105132;2011;TRUE
105133;2015;FALSE
105134;2009;FALSE
105135;2011;FALSE
105136;2009;TRUE
105136;2009;FALSE
105137;2015;FALSE
105138;2015;TRUE
105139;2014;FALSE
105140;2008;TRUE
105141;2011;TRUE
105142;2007;FALSE
105143;2015;FALSE
105144;2016;FALSE
105144;2016;TRUE
105145;2015;TRUE
105146;2006;FALSE
105147;2006;FALSE
105148;1991;FALSE
105149;2009;FALSE
105150;2006;FALSE
105151;2011;TRUE
105152;1980;FALSE
105153;2013;TRUE
105154;2017;TRUE
105154;2017;TRUE
105155;1994;TRUE
105156;2008;TRUE
105157;2010;TRUE
105158;1992;FALSE
105159;2014;TRUE
105160;1973;FALSE
105161;1979;FALSE
105162;2013;FALSE
105163;2017;TRUE
105164;1947;TRUE
105165;2013;TRUE
105166;2013;TRUE
105167;2015;TRUE
105168;2013;TRUE
105169;2016;FALSE
105170;2000;TRUE
105171;2008;FALSE
105172;2014;TRUE
105173;2016;TRUE
105174;2012;TRUE
105175;2002;FALSE
105176;2009;FALSE
105177;2013;TRUE
105178;1965;FALSE
105179;1966;TRUE
105180;2008;TRUE
105180;2008;FALSE
105180;2008;FALSE
105181;1979;FALSE
105182;2010;FALSE
105183;1984;FALSE
105183;1984;FALSE
105184;2000;FALSE
105184;2000;FALSE
105185;1985;FALSE
105186;2014;TRUE
105187;2014;FALSE
105188;2002;TRUE
105189;2016;FALSE
105190;2009;FALSE
105191;1995;FALSE
105192;2005;FALSE
105193;1999;FALSE
105194;2013;TRUE
105195;2007;TRUE
105196;2017;FALSE
105197;1955;FALSE
105198;2016;FALSE
105198;2016;TRUE
105199;2015;FALSE
105200;1978;TRUE
105201;2017;FALSE
105202;1944;FALSE
105203;2016;TRUE
105204;2004;FALSE
105205;2016;FALSE
105206;1974;FALSE
105207;2000;FALSE
105208;2014;FALSE
105209;2014;TRUE
105210;1996;TRUE
105211;2016;FALSE
105212;2015;TRUE
105213;2012;TRUE
105214;2012;FALSE
105215;2005;TRUE
105216;1982;TRUE
105217;2010;FALSE
105217;2010;FALSE
105218;1986;FALSE
105219;2010;FALSE
105220;2005;TRUE
105221;1946;FALSE
105222;2002;FALSE
105223;2010;FALSE
105224;1997;FALSE
105225;1996;FALSE
105226;1919;FALSE
105227;2014;FALSE
105228;1998;TRUE
105228;1998;FALSE
105229;2000;FALSE
105230;2016;TRUE
105231;2013;TRUE
105231;2013;TRUE
105231;2013;TRUE
105232;1996;TRUE
105233;2014;FALSE
105234;1905;TRUE
105235;2011;FALSE
105235;2011;FALSE
105236;2015;FALSE
105237;2015;FALSE
105238;2002;TRUE
105239;2014;FALSE
105240;2006;FALSE
105241;2008;FALSE
105242;2013;TRUE
105243;2011;TRUE
105244;2017;TRUE
105245;1984;FALSE
105246;1955;TRUE
105247;2016;TRUE
105248;2013;TRUE
105249;2002;FALSE
105250;1996;TRUE
105250;1996;FALSE
105251;1999;FALSE
105252;2017;TRUE
105253;1990;TRUE
105254;2010;TRUE
105254;2010;TRUE
105255;2009;FALSE
105255;2009;TRUE
105256;2015;TRUE
105257;2015;FALSE
105258;1972;TRUE
105259;2015;TRUE
105260;2014;FALSE
105260;2014;TRUE
105261;2010;FALSE
105262;1995;FALSE
105263;1960;TRUE
105263;1960;TRUE
105263;1960;TRUE
105264;2012;TRUE
105265;2013;TRUE
105265;2013;FALSE
105266;2015;FALSE
105267;2015;TRUE
105268;2017;FALSE
105269;2016;FALSE
105269;2016;FALSE
105269;2016;FALSE
105270;2016;TRUE
105271;2009;FALSE
105272;2009;FALSE
105273;2012;TRUE
105274;2015;FALSE
105275;2016;TRUE
105276;1972;TRUE
105277;2013;FALSE
105278;2014;TRUE
105279;2012;TRUE
105280;2015;TRUE
105281;2000;TRUE
105281;2000;FALSE
105282;2017;FALSE
105283;2014;TRUE
105284;2012;FALSE
105285;2008;TRUE
105286;2010;TRUE
105287;2016;TRUE
105288;2010;FALSE
105289;2015;FALSE
105290;2016;FALSE
105290;2016;TRUE
105291;2011;FALSE
105291;2011;TRUE
105292;2012;TRUE
105293;2010;FALSE
105293;2010;FALSE
105294;2017;FALSE
105295;2016;TRUE
105295;2016;FALSE
105296;2017;FALSE
105297;2011;TRUE
105298;2013;FALSE
105299;2015;TRUE
105300;2008;FALSE
105301;2012;TRUE
105302;1991;FALSE
105303;2009;FALSE
105304;2016;TRUE
105305;2014;TRUE
105306;2015;FALSE
105306;2015;FALSE
105307;2010;FALSE
105308;2012;FALSE
105309;2013;FALSE
105310;1998;TRUE
105311;2016;TRUE
105311;2016;FALSE
105312;2003;FALSE
105313;2013;TRUE
105313;2013;FALSE
105314;2010;FALSE
105315;2014;FALSE
105316;2017;TRUE
105317;2015;TRUE
105318;2009;TRUE
105319;2017;FALSE
105320;2015;TRUE
105321;2014;FALSE
105322;2016;FALSE
105323;2014;TRUE
105324;2014;FALSE
105325;2001;TRUE
105325;2001;TRUE
105326;1999;TRUE
105327;1958;TRUE
105328;2009;FALSE
105329;2012;TRUE
105330;2015;TRUE
105331;2002;FALSE
105332;1952;FALSE
105333;2006;FALSE
105334;2007;TRUE
105335;2015;TRUE
105336;2003;TRUE
105337;2007;TRUE
105338;2016;TRUE
105339;2010;TRUE
105340;2013;TRUE
105340;2013;TRUE
105341;2012;TRUE
105342;2010;FALSE
105343;2014;TRUE
105344;2010;FALSE
105345;2012;TRUE
105346;2004;FALSE
105347;2015;TRUE
105348;2013;FALSE
105349;2010;FALSE
105350;2009;FALSE
105351;2011;FALSE
105352;2000;TRUE
105353;2005;FALSE
105354;2012;TRUE
105355;1948;FALSE
105356;2006;TRUE
105357;2008;TRUE
105358;1972;TRUE
105359;2017;TRUE
105360;2012;TRUE
105361;2016;TRUE
105361;2016;FALSE
105362;2016;TRUE
105363;2004;FALSE
105364;2015;TRUE
105365;2009;FALSE
105366;2013;TRUE
105367;2011;TRUE
105368;2015;TRUE
105369;2014;FALSE
105370;2011;TRUE
105371;2009;TRUE
105372;1961;TRUE
105373;2015;TRUE
105374;2014;FALSE
105375;2012;TRUE
105376;2015;TRUE
105376;2015;FALSE
105377;1984;TRUE
105378;1938;TRUE
105379;2009;FALSE
105380;2017;TRUE
105381;2003;FALSE
105382;1968;FALSE
105383;2015;TRUE
105384;2015;TRUE
105385;2016;TRUE
105386;2008;TRUE
105387;2011;FALSE
105388;2012;TRUE
105389;2003;TRUE
105390;2000;TRUE
105391;2014;TRUE
105391;2014;TRUE
105392;2009;TRUE
105393;2010;FALSE
105393;2010;TRUE
105394;2006;FALSE
105395;2014;FALSE
105396;2016;FALSE
105397;2014;TRUE
105398;1932;FALSE
105399;2017;TRUE
105400;2015;FALSE
105401;2016;FALSE
105402;2013;FALSE
105403;2010;TRUE
105404;2012;TRUE
105404;2012;FALSE
105405;2014;TRUE
105406;1971;FALSE
105407;2013;TRUE
105408;2015;FALSE
105409;2015;FALSE
105410;2015;TRUE
105411;2008;TRUE
105412;2007;FALSE
105413;2016;FALSE
105414;2017;FALSE
105415;2002;FALSE
105416;1958;FALSE
105417;2009;FALSE
105418;2016;TRUE
105419;1927;TRUE
105420;1997;TRUE
105421;2000;FALSE
105422;2015;TRUE
105423;2015;FALSE
105424;2008;TRUE
105424;2008;FALSE
105425;2016;TRUE
105426;2017;FALSE
105427;2001;FALSE
105428;2004;TRUE
105429;2014;TRUE
105430;2010;TRUE
105431;2010;TRUE
105432;2015;FALSE
105433;2011;TRUE
105434;2005;TRUE
105435;2014;FALSE
105436;2015;TRUE
105437;2015;FALSE
105438;2013;FALSE
105438;2013;FALSE
105439;2000;TRUE
105440;2014;FALSE
105441;2012;FALSE
105441;2012;TRUE
105442;2011;FALSE
105442;2011;FALSE
105443;2016;TRUE
105444;2017;TRUE
105445;2016;TRUE
105446;2016;FALSE
105447;2016;TRUE
105448;2008;TRUE
105449;2017;FALSE
105450;1986;TRUE
105451;2012;TRUE
105452;1994;TRUE
105453;1934;FALSE
105454;2009;FALSE
105455;2014;FALSE
105456;2010;TRUE
105457;2015;TRUE
105458;2017;FALSE
105459;2014;FALSE
105460;2015;TRUE
105461;2009;FALSE
105462;2014;TRUE
105463;2017;TRUE
105464;2011;FALSE
105465;2014;FALSE
105466;2009;FALSE
105467;2016;FALSE
105468;2012;TRUE
105469;2010;TRUE
105470;2012;FALSE
105471;2012;TRUE
105472;2013;TRUE
105473;2006;TRUE
105474;2014;TRUE
105475;1976;FALSE
105476;2014;FALSE
105477;2010;TRUE
105478;2013;TRUE
105479;2013;FALSE
105480;2000;FALSE
105481;2016;TRUE
105482;2012;TRUE
105483;2017;FALSE
105484;2017;FALSE
105485;2016;FALSE
105486;1968;FALSE
105486;1968;FALSE
105487;2017;FALSE
105488;1981;FALSE
105489;2015;TRUE
105490;2017;TRUE
105491;2009;TRUE
105492;1959;TRUE
105493;2008;FALSE
105494;2015;FALSE
105495;2012;TRUE
105496;2010;FALSE
105497;2005;TRUE
105498;2014;FALSE
105499;2012;TRUE
105499;2012;TRUE
105500;2010;TRUE
105501;2009;FALSE
105502;2015;TRUE
105503;2015;TRUE
105504;1926;TRUE
105504;1926;FALSE
105505;2001;FALSE
105505;2001;FALSE
105506;1989;TRUE
105507;2016;FALSE
105508;2006;TRUE
105509;2011;TRUE
105510;2013;FALSE
105511;1880;TRUE
105512;2010;TRUE
105513;2016;FALSE
105513;2016;FALSE
105513;2016;TRUE
105514;1980;FALSE
105515;1999;TRUE
105516;1995;FALSE
105517;2013;FALSE
105518;2008;FALSE
105519;2016;FALSE
105520;1998;TRUE
105521;2013;TRUE
105522;2005;TRUE
105523;2013;FALSE
105524;2012;TRUE
105525;2012;TRUE
105526;2015;FALSE
105527;2016;FALSE
105527;2016;TRUE
105528;2016;FALSE
105529;2011;FALSE
105530;2010;TRUE
105531;2017;TRUE
105532;2015;FALSE
105532;2015;FALSE
105533;2014;FALSE
105533;2014;FALSE
105534;2013;FALSE
105535;2011;TRUE
105535;2011;TRUE
105536;2004;TRUE
105537;1985;FALSE
105538;2016;FALSE
105539;2012;TRUE
105540;2012;TRUE
105541;2016;TRUE
105542;2015;FALSE
105543;2008;FALSE
105544;2015;FALSE
105545;2011;TRUE
105545;2011;TRUE
105546;2010;FALSE
105547;2015;FALSE
105548;2016;FALSE
105549;2016;FALSE
105550;2016;FALSE
105551;2016;TRUE
105552;2015;FALSE
105553;2013;FALSE
105554;2016;FALSE
105555;2000;TRUE
105556;2007;FALSE
105557;1931;FALSE
105558;2006;FALSE
105559;2015;TRUE
105560;2006;TRUE
105561;2011;TRUE
105562;2017;FALSE
105563;2015;TRUE
105564;1940;TRUE
105565;2012;TRUE
105566;2015;TRUE
105567;2008;TRUE
105568;2012;FALSE
105569;2015;TRUE
105569;2015;TRUE
105569;2015;FALSE
105570;2014;TRUE
105571;2017;FALSE
105572;2016;FALSE
105573;2014;FALSE
105574;2016;TRUE
105575;2015;FALSE
105576;2013;FALSE
105577;2015;FALSE
105578;2005;TRUE
105579;2015;FALSE
105580;2012;FALSE
105581;2014;FALSE
105582;2015;FALSE
105583;2004;TRUE
105584;2015;FALSE
105585;2013;TRUE
105586;2015;TRUE
105586;2015;FALSE
105587;2010;TRUE
105587;2010;TRUE
105588;2010;TRUE
105589;1946;FALSE
105590;2011;TRUE
105591;2016;FALSE
105592;2006;TRUE
105593;2012;FALSE
105593;2012;FALSE
105594;2012;FALSE
105595;1997;TRUE
105596;2017;TRUE
105597;2016;FALSE
105598;2014;FALSE
105599;2017;TRUE
105600;2006;TRUE
105601;2006;FALSE
105601;2006;FALSE
105602;2014;TRUE
105602;2014;TRUE
105603;1999;FALSE
105604;1981;FALSE
105604;1981;TRUE
105605;2012;FALSE
105606;2010;TRUE
105607;2005;FALSE
105608;2013;TRUE
105609;1978;FALSE
105610;2015;FALSE
105611;2016;FALSE
105612;2010;FALSE
105613;2010;TRUE
105614;2008;FALSE
105615;2011;FALSE
105616;2013;FALSE
105617;2015;FALSE
105618;2009;FALSE
105619;2013;TRUE
105620;2012;FALSE
105621;2017;FALSE
105622;2011;FALSE
105623;1967;TRUE
105624;2014;FALSE
105625;2017;TRUE
105626;2016;FALSE
105627;1984;FALSE
105627;1984;FALSE
105628;2012;TRUE
105629;2010;FALSE
105630;2012;TRUE
105631;2010;FALSE
105632;2014;TRUE
105633;2001;TRUE
105634;1919;FALSE
105635;2007;TRUE
105635;2007;TRUE
105636;1984;FALSE
105637;2005;TRUE
105638;2009;TRUE
105639;2010;TRUE
105640;2011;FALSE
105640;2011;FALSE
105641;2017;FALSE
105642;2013;FALSE
105643;1994;FALSE
105644;1999;FALSE
105644;1999;FALSE
105645;2009;FALSE
105646;1938;FALSE
105646;1938;TRUE
105647;2012;TRUE
105647;2012;FALSE
105648;2016;TRUE
105649;2007;FALSE
105649;2007;TRUE
105650;2011;FALSE
105651;2014;FALSE
105652;2004;TRUE
105653;2008;FALSE
105654;2013;FALSE
105654;2013;TRUE
105655;2014;FALSE
105656;1852;FALSE
105657;1989;TRUE
105657;1989;FALSE
105657;1989;FALSE
105658;2016;TRUE
105659;1980;FALSE
105660;2009;TRUE
105661;2011;TRUE
105662;1933;FALSE
105663;2008;TRUE
105664;2010;TRUE
105665;1981;TRUE
105665;1981;FALSE
105666;2009;TRUE
105666;2009;FALSE
105667;2012;TRUE
105668;2017;FALSE
105669;2015;TRUE
105670;2013;TRUE
105670;2013;TRUE
105671;2007;FALSE
105672;2013;FALSE
105673;2016;TRUE
105674;2006;FALSE
105675;2011;TRUE
105676;2017;TRUE
105677;1975;TRUE
105678;2014;FALSE
105679;2014;FALSE
105679;2014;TRUE
105680;2016;FALSE
105680;2016;FALSE
105681;2013;TRUE
105682;2017;TRUE
105683;2016;TRUE
105684;2016;FALSE
105685;1995;TRUE
105686;2010;FALSE
105687;2009;TRUE
105688;2006;FALSE
105689;2011;TRUE
105690;2017;FALSE
105691;1943;TRUE
105692;2016;TRUE
105693;2015;FALSE
105693;2015;FALSE
105694;1947;FALSE
105695;1990;TRUE
105696;2015;TRUE
105697;2016;FALSE
105698;2014;TRUE
105699;2011;TRUE
105700;2015;TRUE
105701;2015;FALSE
105702;2006;FALSE
105703;2008;TRUE
105704;2008;TRUE
105704;2008;FALSE
105705;2017;TRUE
105706;2016;FALSE
105707;2004;FALSE
105708;2000;FALSE
105709;2016;FALSE
105710;2013;FALSE
105711;2012;FALSE
105712;2012;FALSE
105713;2010;TRUE
105714;2009;FALSE
105715;2012;FALSE
105716;2016;TRUE
105717;1988;TRUE
105717;1988;FALSE
105718;2010;FALSE
105719;2011;TRUE
105720;2008;TRUE
105721;2006;FALSE
105721;2006;FALSE
105722;2014;FALSE
105723;1906;FALSE
105724;2003;TRUE
105725;2015;TRUE
105726;2004;TRUE
105727;2007;TRUE
105728;2013;FALSE
105729;2016;TRUE
105729;2016;FALSE
105730;2015;FALSE
105731;2017;FALSE
105732;1942;TRUE
105733;2016;TRUE
105733;2016;TRUE
105734;2015;FALSE
105735;2012;TRUE
105736;2012;TRUE
105737;2015;TRUE
105738;2012;TRUE
105739;2014;FALSE
105740;2011;TRUE
105741;2013;FALSE
105742;2006;FALSE
105743;2013;FALSE
105744;2016;TRUE
105745;2016;FALSE
105746;2008;TRUE
105747;1998;TRUE
105748;2013;FALSE
105749;2015;TRUE
105750;2015;TRUE
105751;2010;FALSE
105752;2013;FALSE
105753;2009;FALSE
105754;1993;FALSE
105755;2016;FALSE
105756;2015;FALSE
105757;2002;TRUE
105758;2016;FALSE
105759;2009;FALSE
105760;1947;TRUE
105761;2006;TRUE
105761;2006;FALSE
105762;2002;TRUE
105763;2016;TRUE
105763;2016;FALSE
105764;2007;TRUE
105765;2001;TRUE
105766;1955;FALSE
105767;1998;FALSE
105767;1998;FALSE
105767;1998;TRUE
105768;2017;FALSE
105769;2013;TRUE
105770;2017;FALSE
105771;2015;FALSE
105772;1999;FALSE
105773;2016;FALSE
105773;2016;FALSE
105774;1978;TRUE
105775;2013;TRUE
105776;2013;FALSE
105777;1948;TRUE
105778;1999;FALSE
105779;2012;FALSE
105780;2013;FALSE
105781;2016;FALSE
105781;2016;FALSE
105782;2015;FALSE
105783;2004;TRUE
105784;2012;FALSE
105784;2012;FALSE
105785;1978;FALSE
105786;2016;FALSE
105787;2012;TRUE
105788;2004;TRUE
105789;2003;TRUE
105790;1991;TRUE
105790;1991;FALSE
105791;2014;TRUE
