member_id;book_copy_id;staff_id;issue_date;due_date;returned_or_not
740;23348;6;2021-07-12;2021-07-27;TRUE
564;9670;3;2022-06-11;2022-06-26;TRUE
809;50578;7;2021-08-06;2021-08-21;TRUE
332;107263;6;2018-05-31;2018-06-15;TRUE
791;27886;5;2020-05-17;2020-06-01;TRUE
467;22253;6;2019-06-28;2019-07-13;TRUE
642;61763;2;2019-11-21;2019-12-06;TRUE
651;60206;6;2022-03-26;2022-04-10;TRUE
833;103876;7;2021-10-02;2021-10-17;TRUE
539;41807;3;2023-08-26;2023-09-10;TRUE
19;78926;6;2020-10-27;2020-11-11;TRUE
612;13419;2;2019-04-12;2019-04-27;TRUE
40;117336;1;2022-08-24;2022-09-08;TRUE
725;91432;1;2023-07-22;2023-08-06;TRUE
641;23231;4;2018-03-09;2018-03-24;TRUE
500;29928;4;2022-08-11;2022-08-26;TRUE
605;107191;5;2023-08-27;2023-09-11;TRUE
194;86183;6;2018-02-25;2018-03-12;TRUE
859;13468;2;2019-10-05;2019-10-20;TRUE
518;92469;7;2019-01-17;2019-02-01;TRUE
940;17152;1;2022-04-03;2022-04-18;TRUE
425;50734;7;2022-04-01;2022-04-16;TRUE
721;42364;6;2020-02-04;2020-02-19;TRUE
561;78099;6;2020-02-16;2020-03-02;TRUE
641;111379;1;2021-06-15;2021-06-30;TRUE
71;23454;6;2020-04-28;2020-05-13;TRUE
220;107034;1;2019-07-17;2019-08-01;TRUE
677;86696;6;2021-02-14;2021-03-01;TRUE
549;38490;3;2017-10-29;2017-11-13;TRUE
758;32101;6;2019-03-28;2019-04-12;TRUE
160;28731;7;2020-07-19;2020-08-03;TRUE
536;75541;1;2022-03-03;2022-03-18;TRUE
894;77520;6;2020-07-13;2020-07-28;TRUE
943;76168;3;2018-09-23;2018-10-08;TRUE
505;80638;1;2019-09-30;2019-10-15;TRUE
128;107112;1;2020-01-13;2020-01-28;TRUE
590;28262;2;2023-04-04;2023-04-19;TRUE
789;82570;3;2021-08-25;2021-09-09;TRUE
878;56660;5;2020-10-06;2020-10-21;TRUE
549;108505;3;2018-09-03;2018-09-18;TRUE
957;85784;6;2018-10-28;2018-11-12;TRUE
950;72304;3;2022-07-11;2022-07-26;TRUE
232;66337;7;2023-04-07;2023-04-22;TRUE
229;47878;5;2023-05-14;2023-05-29;TRUE
144;24527;7;2022-05-04;2022-05-19;TRUE
884;107526;2;2018-01-28;2018-02-12;TRUE
408;13763;4;2021-08-26;2021-09-10;TRUE
139;48502;7;2023-03-19;2023-04-03;TRUE
59;36569;3;2021-05-16;2021-05-31;TRUE
563;100913;5;2022-12-02;2022-12-17;TRUE
279;67154;1;2020-05-16;2020-05-31;TRUE
641;79287;6;2018-03-08;2018-03-23;TRUE
618;109975;6;2022-01-26;2022-02-10;TRUE
573;89761;3;2020-11-19;2020-12-04;TRUE
371;1982;1;2020-06-15;2020-06-30;TRUE
603;85287;7;2020-02-05;2020-02-20;TRUE
13;65267;1;2019-08-18;2019-09-02;TRUE
39;106118;2;2023-07-27;2023-08-11;TRUE
571;55379;3;2021-02-18;2021-03-05;TRUE
572;79394;4;2023-09-24;2023-10-09;TRUE
695;59724;2;2023-04-23;2023-05-08;TRUE
478;101999;6;2018-12-10;2018-12-25;TRUE
118;37094;2;2020-06-19;2020-07-04;TRUE
585;59535;2;2022-07-04;2022-07-19;TRUE
227;77662;3;2023-09-04;2023-09-19;TRUE
448;41940;6;2021-12-11;2021-12-26;TRUE
63;13400;5;2019-07-02;2019-07-17;TRUE
377;73641;4;2020-05-29;2020-06-13;TRUE
3;6218;2;2020-03-05;2020-03-20;TRUE
659;58705;1;2021-08-05;2021-08-20;TRUE
131;27011;5;2020-01-27;2020-02-11;TRUE
832;20015;7;2021-09-11;2021-09-26;TRUE
914;62230;7;2018-02-06;2018-02-21;TRUE
505;110556;7;2022-01-31;2022-02-15;TRUE
833;50154;3;2023-01-24;2023-02-08;TRUE
950;23184;6;2020-08-19;2020-09-03;TRUE
801;77179;7;2017-12-06;2017-12-21;TRUE
70;106624;1;2023-10-10;2023-10-25;TRUE
483;115389;6;2019-03-05;2019-03-20;TRUE
433;76913;3;2021-03-24;2021-04-08;TRUE
465;69372;7;2019-08-24;2019-09-08;TRUE
638;84628;1;2023-08-13;2023-08-28;TRUE
720;29503;3;2018-03-18;2018-04-02;TRUE
267;3097;6;2022-08-21;2022-09-05;TRUE
423;62474;3;2021-04-09;2021-04-24;TRUE
375;9765;5;2021-04-03;2021-04-18;TRUE
279;104877;3;2019-08-29;2019-09-13;TRUE
687;58089;7;2019-05-04;2019-05-19;TRUE
725;87282;3;2023-01-09;2023-01-24;TRUE
738;112318;1;2023-05-01;2023-05-16;TRUE
710;38140;1;2018-02-18;2018-03-05;TRUE
881;38120;6;2021-07-11;2021-07-26;TRUE
257;53288;5;2022-11-02;2022-11-17;TRUE
200;107371;5;2021-04-11;2021-04-26;TRUE
611;47890;5;2021-06-12;2021-06-27;TRUE
585;38845;5;2020-03-02;2020-03-17;TRUE
768;114232;1;2021-05-21;2021-06-05;TRUE
209;29742;1;2022-01-06;2022-01-21;TRUE
832;21485;5;2023-09-13;2023-09-28;TRUE
783;85093;3;2022-04-05;2022-04-20;TRUE
776;66048;7;2019-08-15;2019-08-30;TRUE
52;86729;3;2021-08-28;2021-09-12;TRUE
590;54381;2;2020-02-20;2020-03-06;TRUE
712;41531;1;2019-10-14;2019-10-29;TRUE
291;69733;1;2018-04-12;2018-04-27;TRUE
875;48451;7;2017-10-26;2017-11-10;TRUE
15;65632;2;2021-12-01;2021-12-16;TRUE
1;23187;3;2018-12-16;2018-12-31;TRUE
39;37581;3;2017-12-19;2018-01-03;TRUE
503;75993;7;2023-02-01;2023-02-16;TRUE
53;110553;1;2019-12-28;2020-01-12;TRUE
288;32232;1;2017-12-10;2017-12-25;TRUE
128;111760;3;2020-05-29;2020-06-13;TRUE
132;71972;6;2022-12-17;2023-01-01;TRUE
396;6370;6;2018-06-26;2018-07-11;TRUE
55;70122;7;2020-05-08;2020-05-23;TRUE
644;68901;6;2022-04-28;2022-05-13;TRUE
979;54935;7;2018-08-15;2018-08-30;TRUE
156;23802;1;2017-10-04;2017-10-19;TRUE
180;25506;6;2018-04-22;2018-05-07;TRUE
576;87046;6;2023-01-15;2023-01-30;TRUE
402;24851;1;2021-03-31;2021-04-15;TRUE
999;75025;6;2019-05-05;2019-05-20;TRUE
887;74803;4;2021-08-27;2021-09-11;TRUE
971;50142;1;2018-12-19;2019-01-03;TRUE
227;22337;4;2021-10-03;2021-10-18;TRUE
379;47668;3;2023-03-31;2023-04-15;TRUE
19;19917;1;2018-09-20;2018-10-05;TRUE
105;18728;5;2018-04-06;2018-04-21;TRUE
889;17539;2;2021-07-20;2021-08-04;TRUE
933;86884;5;2022-03-25;2022-04-09;TRUE
714;104470;2;2021-06-20;2021-07-05;TRUE
951;72655;6;2018-07-22;2018-08-06;TRUE
495;26710;4;2020-09-14;2020-09-29;TRUE
544;72494;4;2021-12-25;2022-01-09;TRUE
849;63655;6;2022-09-08;2022-09-23;TRUE
17;34213;5;2019-11-21;2019-12-06;TRUE
598;89538;3;2019-10-10;2019-10-25;TRUE
873;104749;3;2022-09-05;2022-09-20;TRUE
982;68768;7;2023-03-17;2023-04-01;TRUE
486;36907;7;2022-09-25;2022-10-10;TRUE
793;79384;6;2021-02-04;2021-02-19;TRUE
581;112936;6;2023-10-04;2023-10-19;TRUE
120;17401;7;2020-04-05;2020-04-20;TRUE
395;19315;5;2022-10-20;2022-11-04;TRUE
140;73297;2;2020-01-12;2020-01-27;TRUE
29;103079;6;2021-06-12;2021-06-27;TRUE
684;3733;2;2022-05-02;2022-05-17;TRUE
993;38365;7;2023-05-10;2023-05-25;TRUE
975;103250;1;2020-03-09;2020-03-24;TRUE
53;105269;5;2021-06-13;2021-06-28;TRUE
704;83173;2;2020-04-22;2020-05-07;TRUE
372;51324;4;2020-01-28;2020-02-12;TRUE
180;34737;6;2018-05-02;2018-05-17;TRUE
1000;93558;5;2021-12-22;2022-01-06;TRUE
321;23982;2;2018-06-29;2018-07-14;TRUE
743;61992;1;2018-05-26;2018-06-10;TRUE
528;74610;5;2018-12-04;2018-12-19;TRUE
852;62319;4;2019-08-31;2019-09-15;TRUE
71;114924;5;2020-01-26;2020-02-10;TRUE
455;28546;7;2022-01-01;2022-01-16;TRUE
774;109481;7;2021-04-17;2021-05-02;TRUE
708;15456;4;2019-10-09;2019-10-24;TRUE
147;112215;7;2020-02-11;2020-02-26;TRUE
492;91790;3;2019-01-12;2019-01-27;TRUE
6;32999;1;2019-08-30;2019-09-14;TRUE
944;5405;6;2020-09-02;2020-09-17;TRUE
774;20561;6;2021-11-06;2021-11-21;TRUE
735;26907;2;2021-06-16;2021-07-01;TRUE
9;71524;7;2017-10-02;2017-10-17;TRUE
424;21196;6;2021-04-01;2021-04-16;TRUE
300;77087;5;2019-03-06;2019-03-21;TRUE
24;93682;3;2018-02-24;2018-03-11;TRUE
883;112692;1;2018-05-02;2018-05-17;TRUE
226;8754;6;2017-12-26;2018-01-10;TRUE
298;95051;6;2019-02-03;2019-02-18;TRUE
861;59286;5;2020-09-22;2020-10-07;TRUE
231;83286;3;2019-06-30;2019-07-15;TRUE
345;29739;2;2021-05-27;2021-06-11;TRUE
694;33584;2;2022-12-28;2023-01-12;TRUE
103;113126;1;2019-05-30;2019-06-14;TRUE
529;68266;4;2022-02-08;2022-02-23;TRUE
537;3382;6;2021-03-31;2021-04-15;TRUE
313;86353;2;2020-03-15;2020-03-30;TRUE
97;22533;3;2022-05-16;2022-05-31;TRUE
579;37544;5;2017-10-25;2017-11-09;TRUE
510;50396;1;2023-06-06;2023-06-21;TRUE
180;48892;4;2019-04-28;2019-05-13;TRUE
918;66210;1;2023-08-30;2023-09-14;TRUE
99;36316;4;2019-10-22;2019-11-06;TRUE
612;54120;5;2019-01-11;2019-01-26;TRUE
105;42506;3;2019-05-28;2019-06-12;TRUE
43;48928;7;2020-10-30;2020-11-14;TRUE
512;44709;4;2020-12-17;2021-01-01;TRUE
569;10625;4;2020-03-10;2020-03-25;TRUE
493;112316;5;2022-12-29;2023-01-13;TRUE
867;30129;4;2018-07-23;2018-08-07;TRUE
563;7585;7;2020-01-18;2020-02-02;TRUE
553;26305;1;2019-10-26;2019-11-10;TRUE
117;64921;6;2019-11-07;2019-11-22;TRUE
695;80819;3;2020-07-09;2020-07-24;TRUE
840;19326;7;2021-01-07;2021-01-22;TRUE
313;79455;1;2023-11-01;2023-11-16;TRUE
996;22038;3;2023-02-16;2023-03-03;TRUE
78;53186;2;2021-02-05;2021-02-20;TRUE
330;70455;1;2019-02-28;2019-03-15;TRUE
27;37562;5;2020-08-27;2020-09-11;TRUE
88;2213;3;2020-08-15;2020-08-30;TRUE
314;98806;2;2019-07-15;2019-07-30;TRUE
224;32517;1;2023-01-21;2023-02-05;TRUE
922;88947;7;2022-08-03;2022-08-18;TRUE
43;112924;4;2022-12-14;2022-12-29;TRUE
318;78901;2;2018-07-04;2018-07-19;TRUE
254;19378;3;2021-01-31;2021-02-15;TRUE
796;4372;1;2017-09-27;2017-10-12;TRUE
368;6083;2;2019-04-16;2019-05-01;TRUE
186;77566;6;2023-03-23;2023-04-07;TRUE
56;16329;7;2021-10-28;2021-11-12;TRUE
218;24728;2;2023-08-04;2023-08-19;TRUE
554;99324;6;2019-07-13;2019-07-28;TRUE
856;44829;3;2020-10-01;2020-10-16;TRUE
831;33249;4;2023-05-17;2023-06-01;TRUE
375;62493;2;2023-03-14;2023-03-29;TRUE
696;108106;4;2023-02-17;2023-03-04;TRUE
211;72528;6;2017-10-10;2017-10-25;TRUE
429;78437;4;2018-03-28;2018-04-12;TRUE
11;2153;1;2022-12-26;2023-01-10;TRUE
195;83362;5;2020-10-05;2020-10-20;TRUE
464;49895;7;2018-09-02;2018-09-17;TRUE
101;62018;1;2021-05-17;2021-06-01;TRUE
129;15446;5;2020-07-22;2020-08-06;TRUE
207;4371;4;2023-01-11;2023-01-26;TRUE
498;66432;2;2021-11-04;2021-11-19;TRUE
73;68617;5;2023-03-21;2023-04-05;TRUE
331;67646;1;2018-11-21;2018-12-06;TRUE
913;103425;3;2023-03-09;2023-03-24;TRUE
860;101829;2;2019-07-07;2019-07-22;TRUE
834;391;5;2020-09-14;2020-09-29;TRUE
640;50819;6;2022-04-09;2022-04-24;TRUE
161;2885;2;2022-03-11;2022-03-26;TRUE
852;31511;5;2021-10-17;2021-11-01;TRUE
347;94124;4;2023-01-28;2023-02-12;TRUE
813;14679;4;2023-02-05;2023-02-20;TRUE
160;14658;6;2022-04-05;2022-04-20;TRUE
198;35557;7;2021-09-20;2021-10-05;TRUE
560;54077;7;2023-06-24;2023-07-09;TRUE
894;108584;6;2020-01-13;2020-01-28;TRUE
867;115017;4;2020-10-15;2020-10-30;TRUE
625;4575;3;2023-05-24;2023-06-08;TRUE
741;18610;1;2021-04-18;2021-05-03;TRUE
650;45214;5;2023-11-22;2023-12-07;FALSE
493;5386;4;2022-01-28;2022-02-12;TRUE
62;81730;4;2023-10-08;2023-10-23;TRUE
48;40536;7;2018-12-02;2018-12-17;TRUE
873;3605;6;2022-04-05;2022-04-20;TRUE
55;90998;1;2020-09-24;2020-10-09;TRUE
278;76758;1;2019-07-14;2019-07-29;TRUE
244;93033;1;2020-02-04;2020-02-19;TRUE
350;104437;2;2020-09-09;2020-09-24;TRUE
221;54021;4;2019-12-31;2020-01-15;TRUE
947;101155;2;2019-12-16;2019-12-31;TRUE
767;16312;4;2023-05-04;2023-05-19;TRUE
248;11660;3;2020-06-06;2020-06-21;TRUE
363;16515;2;2019-01-19;2019-02-03;TRUE
436;64360;6;2018-09-14;2018-09-29;TRUE
510;63398;5;2022-10-18;2022-11-02;TRUE
23;41174;4;2021-08-08;2021-08-23;TRUE
568;781;3;2023-09-20;2023-10-05;FALSE
116;91848;4;2018-04-06;2018-04-21;TRUE
812;90616;2;2021-11-22;2021-12-07;TRUE
153;63167;7;2019-01-04;2019-01-19;TRUE
984;63263;2;2023-05-25;2023-06-09;TRUE
938;98296;4;2021-07-29;2021-08-13;TRUE
531;44831;4;2021-03-12;2021-03-27;TRUE
881;5452;7;2020-09-13;2020-09-28;TRUE
608;12271;5;2019-02-09;2019-02-24;TRUE
229;73242;1;2020-09-30;2020-10-15;TRUE
122;801;1;2020-01-01;2020-01-16;TRUE
200;62539;4;2019-07-21;2019-08-05;TRUE
637;95223;1;2017-10-05;2017-10-20;TRUE
564;54772;4;2021-08-15;2021-08-30;TRUE
207;102463;5;2018-01-14;2018-01-29;TRUE
117;6642;4;2021-06-30;2021-07-15;TRUE
36;23928;1;2021-06-10;2021-06-25;TRUE
632;45569;6;2017-12-13;2017-12-28;TRUE
502;97628;6;2019-12-02;2019-12-17;TRUE
70;39686;1;2021-05-24;2021-06-08;TRUE
682;60265;4;2020-12-30;2021-01-14;TRUE
705;95044;2;2019-01-25;2019-02-09;TRUE
221;38732;4;2018-02-18;2018-03-05;TRUE
47;36218;6;2023-03-07;2023-03-22;TRUE
530;106137;5;2020-01-14;2020-01-29;TRUE
768;77225;6;2022-06-09;2022-06-24;TRUE
567;98415;4;2022-12-16;2022-12-31;TRUE
915;20836;7;2018-02-19;2018-03-06;TRUE
518;35681;5;2020-02-24;2020-03-10;TRUE
667;117671;4;2023-06-07;2023-06-22;TRUE
41;65150;5;2021-10-24;2021-11-08;TRUE
419;53728;6;2021-09-15;2021-09-30;TRUE
404;58966;4;2018-05-02;2018-05-17;TRUE
842;16019;4;2021-08-05;2021-08-20;TRUE
851;30425;7;2020-08-06;2020-08-21;TRUE
763;30608;7;2023-01-31;2023-02-15;TRUE
239;54469;2;2018-11-10;2018-11-25;TRUE
360;13382;1;2019-11-16;2019-12-01;TRUE
484;4697;5;2020-03-04;2020-03-19;TRUE
447;35975;5;2022-04-30;2022-05-15;TRUE
268;82744;7;2018-01-27;2018-02-11;TRUE
901;9132;5;2019-09-16;2019-10-01;TRUE
403;30278;7;2019-10-10;2019-10-25;TRUE
455;89409;7;2020-01-01;2020-01-16;TRUE
59;25746;2;2023-03-01;2023-03-16;TRUE
689;116930;2;2020-06-25;2020-07-10;TRUE
791;1613;6;2021-12-03;2021-12-18;TRUE
953;66823;5;2018-08-20;2018-09-04;TRUE
242;34352;4;2020-06-17;2020-07-02;TRUE
391;60651;4;2021-12-03;2021-12-18;TRUE
488;50905;2;2022-05-05;2022-05-20;TRUE
179;39153;2;2021-07-07;2021-07-22;TRUE
410;71668;5;2020-06-28;2020-07-13;TRUE
399;55008;3;2023-10-26;2023-11-10;FALSE
925;98388;6;2021-03-06;2021-03-21;TRUE
307;70967;6;2018-05-23;2018-06-07;TRUE
438;40571;7;2023-04-16;2023-05-01;TRUE
182;24599;7;2019-10-08;2019-10-23;TRUE
594;62005;6;2020-06-13;2020-06-28;TRUE
46;94811;4;2023-02-27;2023-03-14;TRUE
595;94313;6;2019-05-19;2019-06-03;TRUE
76;47933;6;2020-02-07;2020-02-22;TRUE
296;24136;1;2019-05-09;2019-05-24;TRUE
664;54021;3;2023-01-16;2023-01-31;TRUE
744;16649;2;2022-01-27;2022-02-11;TRUE
671;49073;2;2023-08-15;2023-08-30;TRUE
816;100904;3;2020-09-15;2020-09-30;TRUE
172;38405;3;2018-07-19;2018-08-03;TRUE
570;84077;6;2021-03-28;2021-04-12;TRUE
935;90535;5;2017-12-25;2018-01-09;TRUE
956;105171;3;2019-11-22;2019-12-07;TRUE
611;88445;6;2023-02-22;2023-03-09;TRUE
227;32998;4;2021-06-23;2021-07-08;TRUE
934;36311;5;2023-07-18;2023-08-02;TRUE
752;75135;2;2023-02-12;2023-02-27;TRUE
946;75735;6;2019-07-18;2019-08-02;TRUE
664;96748;6;2019-12-22;2020-01-06;TRUE
110;6781;7;2019-08-29;2019-09-13;TRUE
10;10605;6;2019-08-17;2019-09-01;TRUE
185;64667;5;2018-02-25;2018-03-12;TRUE
615;56924;2;2022-04-25;2022-05-10;TRUE
19;85217;6;2021-08-25;2021-09-09;TRUE
177;38590;6;2023-01-02;2023-01-17;TRUE
601;102866;6;2023-01-11;2023-01-26;TRUE
557;79680;2;2022-01-07;2022-01-22;TRUE
962;4613;7;2020-07-27;2020-08-11;TRUE
737;22001;3;2018-05-26;2018-06-10;TRUE
503;13519;4;2020-10-07;2020-10-22;TRUE
644;11286;5;2018-03-19;2018-04-03;TRUE
785;37682;7;2023-10-10;2023-10-25;FALSE
24;42111;4;2019-03-05;2019-03-20;TRUE
966;105118;3;2021-04-12;2021-04-27;TRUE
883;6414;3;2018-09-20;2018-10-05;TRUE
453;107505;2;2023-09-22;2023-10-07;TRUE
675;29216;2;2018-01-13;2018-01-28;TRUE
396;80277;1;2023-04-13;2023-04-28;TRUE
480;62555;5;2021-05-13;2021-05-28;TRUE
916;38422;4;2018-11-09;2018-11-24;TRUE
397;1011;4;2023-09-30;2023-10-15;TRUE
565;105452;7;2023-06-30;2023-07-15;TRUE
819;103626;1;2021-04-01;2021-04-16;TRUE
896;52566;5;2018-10-07;2018-10-22;TRUE
636;81685;3;2018-08-19;2018-09-03;TRUE
355;92171;5;2019-08-22;2019-09-06;TRUE
384;112474;6;2022-07-22;2022-08-06;TRUE
937;42802;7;2017-10-12;2017-10-27;TRUE
421;99975;7;2019-01-01;2019-01-16;TRUE
709;90224;2;2023-04-27;2023-05-12;TRUE
361;18096;7;2023-10-31;2023-11-15;FALSE
206;47658;1;2020-11-15;2020-11-30;TRUE
385;6172;7;2020-03-30;2020-04-14;TRUE
835;26768;7;2019-03-21;2019-04-05;TRUE
774;55214;1;2018-01-21;2018-02-05;TRUE
33;25010;4;2018-12-21;2019-01-05;TRUE
672;4450;3;2022-12-22;2023-01-06;TRUE
667;61126;6;2023-09-07;2023-09-22;FALSE
121;99471;6;2021-10-26;2021-11-10;TRUE
226;90739;5;2021-11-30;2021-12-15;TRUE
758;110900;2;2022-04-15;2022-04-30;TRUE
256;21893;1;2022-10-27;2022-11-11;TRUE
823;89683;4;2023-08-18;2023-09-02;TRUE
28;77112;6;2020-08-02;2020-08-17;TRUE
354;11078;7;2022-07-04;2022-07-19;TRUE
899;99312;3;2020-05-31;2020-06-15;TRUE
148;75600;1;2019-02-21;2019-03-08;TRUE
625;31517;3;2018-05-29;2018-06-13;TRUE
85;28604;7;2022-07-18;2022-08-02;TRUE
932;97695;6;2023-11-12;2023-11-27;TRUE
820;99007;7;2020-03-12;2020-03-27;TRUE
500;35674;1;2023-11-23;2023-12-08;TRUE
435;40557;3;2021-11-23;2021-12-08;TRUE
56;34643;7;2021-04-15;2021-04-30;TRUE
219;60367;3;2018-11-28;2018-12-13;TRUE
951;108327;2;2023-10-01;2023-10-16;FALSE
9;67761;1;2023-11-19;2023-12-04;FALSE
143;18314;6;2021-10-29;2021-11-13;TRUE
844;48335;5;2022-04-29;2022-05-14;TRUE
556;3321;1;2018-12-17;2019-01-01;TRUE
655;87513;6;2020-03-13;2020-03-28;TRUE
287;38852;1;2023-06-05;2023-06-20;TRUE
628;23359;1;2021-01-05;2021-01-20;TRUE
246;88045;4;2019-01-09;2019-01-24;TRUE
320;56332;1;2018-02-07;2018-02-22;TRUE
414;80;7;2021-08-21;2021-09-05;TRUE
164;40690;1;2019-12-30;2020-01-14;TRUE
873;97139;2;2021-12-26;2022-01-10;TRUE
183;105148;1;2019-07-18;2019-08-02;TRUE
289;57568;1;2023-04-15;2023-04-30;TRUE
224;98179;1;2022-09-16;2022-10-01;TRUE
809;32063;4;2020-08-20;2020-09-04;TRUE
371;57987;2;2020-01-11;2020-01-26;TRUE
90;34645;4;2022-09-09;2022-09-24;TRUE
809;103549;6;2020-07-19;2020-08-03;TRUE
858;23188;5;2019-06-23;2019-07-08;TRUE
171;114004;3;2022-04-08;2022-04-23;TRUE
410;24266;5;2019-01-31;2019-02-15;TRUE
113;4885;1;2022-07-12;2022-07-27;TRUE
896;111171;2;2022-05-30;2022-06-14;TRUE
504;109409;2;2019-11-25;2019-12-10;TRUE
115;89909;3;2020-05-19;2020-06-03;TRUE
754;53;6;2022-02-13;2022-02-28;TRUE
198;22589;7;2018-12-11;2018-12-26;TRUE
963;53513;6;2019-07-24;2019-08-08;TRUE
164;96521;7;2020-06-20;2020-07-05;TRUE
478;92676;2;2019-10-21;2019-11-05;TRUE
404;62905;5;2022-06-11;2022-06-26;TRUE
541;12077;4;2019-03-07;2019-03-22;TRUE
61;343;5;2021-05-24;2021-06-08;TRUE
213;78062;5;2020-03-18;2020-04-02;TRUE
418;107264;2;2019-07-08;2019-07-23;TRUE
820;116400;1;2021-01-26;2021-02-10;TRUE
410;17108;3;2023-03-05;2023-03-20;TRUE
908;109737;2;2018-07-31;2018-08-15;TRUE
599;47930;1;2022-06-27;2022-07-12;TRUE
149;82543;5;2019-11-04;2019-11-19;TRUE
575;117819;5;2022-04-17;2022-05-02;TRUE
443;105357;3;2020-04-28;2020-05-13;TRUE
232;41828;2;2023-09-21;2023-10-06;FALSE
200;104025;7;2021-10-01;2021-10-16;TRUE
294;58728;2;2018-07-01;2018-07-16;TRUE
22;47782;6;2020-06-23;2020-07-08;TRUE
790;118112;5;2019-07-31;2019-08-15;TRUE
990;98165;7;2018-08-21;2018-09-05;TRUE
863;88889;5;2019-03-03;2019-03-18;TRUE
203;66949;6;2023-06-16;2023-07-01;TRUE
690;112459;2;2018-05-25;2018-06-09;TRUE
741;23275;2;2021-01-07;2021-01-22;TRUE
96;83937;7;2023-03-11;2023-03-26;TRUE
451;94557;5;2018-11-14;2018-11-29;TRUE
218;92782;3;2021-05-03;2021-05-18;TRUE
268;92804;2;2020-04-26;2020-05-11;TRUE
500;56435;2;2018-08-07;2018-08-22;TRUE
938;92191;2;2019-11-30;2019-12-15;TRUE
222;94336;2;2021-03-18;2021-04-02;TRUE
875;52311;7;2020-05-17;2020-06-01;TRUE
428;83579;6;2018-04-21;2018-05-06;TRUE
832;61253;6;2023-05-01;2023-05-16;TRUE
596;53572;7;2020-10-05;2020-10-20;TRUE
704;72729;4;2020-05-16;2020-05-31;TRUE
165;42312;2;2018-12-04;2018-12-19;TRUE
273;81387;4;2019-03-11;2019-03-26;TRUE
615;45625;2;2023-12-07;2023-12-22;FALSE
206;95499;5;2019-09-03;2019-09-18;TRUE
954;80882;5;2020-02-25;2020-03-11;TRUE
238;11377;4;2022-02-15;2022-03-02;TRUE
6;114388;7;2017-10-22;2017-11-06;TRUE
782;110278;5;2018-06-17;2018-07-02;TRUE
32;61302;7;2023-11-18;2023-12-03;TRUE
277;114734;7;2020-05-22;2020-06-06;TRUE
584;11853;5;2020-02-11;2020-02-26;TRUE
784;13316;1;2018-01-15;2018-01-30;TRUE
936;83424;6;2020-07-14;2020-07-29;TRUE
620;20972;7;2020-03-22;2020-04-06;TRUE
874;29450;5;2019-04-14;2019-04-29;TRUE
935;93863;2;2020-04-28;2020-05-13;TRUE
949;103252;6;2020-02-01;2020-02-16;TRUE
470;32853;6;2021-08-19;2021-09-03;TRUE
499;1550;3;2021-02-15;2021-03-02;TRUE
52;18344;1;2018-07-25;2018-08-09;TRUE
113;40020;3;2019-11-19;2019-12-04;TRUE
553;119373;5;2017-10-08;2017-10-23;TRUE
855;63544;3;2020-02-12;2020-02-27;TRUE
594;31106;5;2022-11-20;2022-12-05;TRUE
252;79802;4;2020-03-15;2020-03-30;TRUE
349;81420;1;2019-01-16;2019-01-31;TRUE
515;113299;1;2021-09-05;2021-09-20;TRUE
307;22129;7;2023-04-06;2023-04-21;TRUE
484;25201;7;2019-10-17;2019-11-01;TRUE
992;111196;5;2021-08-21;2021-09-05;TRUE
222;29857;7;2020-05-17;2020-06-01;TRUE
289;3433;6;2021-02-18;2021-03-05;TRUE
180;49571;3;2018-01-15;2018-01-30;TRUE
55;4786;2;2020-09-12;2020-09-27;TRUE
683;90082;4;2023-11-05;2023-11-20;FALSE
870;56462;7;2017-12-31;2018-01-15;TRUE
787;104344;2;2017-09-26;2017-10-11;TRUE
607;98020;2;2021-08-11;2021-08-26;TRUE
913;91740;2;2021-01-18;2021-02-02;TRUE
284;72780;5;2020-08-17;2020-09-01;TRUE
507;95360;1;2023-07-29;2023-08-13;TRUE
261;25252;3;2022-06-24;2022-07-09;TRUE
60;32854;3;2021-12-16;2021-12-31;TRUE
817;35028;4;2019-01-07;2019-01-22;TRUE
202;90929;5;2023-11-06;2023-11-21;TRUE
53;83124;3;2023-07-23;2023-08-07;TRUE
513;98256;5;2023-07-07;2023-07-22;TRUE
881;39828;7;2021-01-29;2021-02-13;TRUE
517;86552;1;2018-04-26;2018-05-11;TRUE
749;53462;2;2021-02-04;2021-02-19;TRUE
917;5927;6;2018-08-27;2018-09-11;TRUE
817;74458;4;2020-10-01;2020-10-16;TRUE
92;7943;1;2020-03-20;2020-04-04;TRUE
337;57257;4;2019-02-23;2019-03-10;TRUE
212;16045;2;2020-11-03;2020-11-18;TRUE
806;11951;2;2017-10-26;2017-11-10;TRUE
645;24868;6;2020-04-11;2020-04-26;TRUE
348;101137;3;2021-06-25;2021-07-10;TRUE
736;113005;6;2018-08-23;2018-09-07;TRUE
451;24351;3;2023-05-30;2023-06-14;TRUE
362;14908;5;2022-09-25;2022-10-10;TRUE
948;52748;4;2023-06-07;2023-06-22;TRUE
427;65832;6;2021-07-23;2021-08-07;TRUE
231;24151;5;2022-08-21;2022-09-05;TRUE
354;12398;3;2019-12-17;2020-01-01;TRUE
867;70849;2;2023-10-05;2023-10-20;FALSE
608;81229;1;2023-01-30;2023-02-14;TRUE
527;3447;1;2017-12-28;2018-01-12;TRUE
330;26490;5;2022-10-13;2022-10-28;TRUE
919;52571;2;2018-07-15;2018-07-30;TRUE
575;92023;1;2020-02-12;2020-02-27;TRUE
